data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2024-05-26,202422,16874.5,7546,,2975,0.0,138.31354,0,4,355030820242219877,2024-06-03,0.0,0.4372798,12200180.0,13.9411764705882,90.3647719607843,0,0,2,87.5251860392157,82.9300125490196,14.6307189019608,15.6470588235294,,,,,,1113068
2024-05-19,202421,25079.5,20134,,16740,0.0,205.56664,0,4,355030820242119877,2024-06-03,0.0,0.522371,12200180.0,18.4905660377358,87.0675954716981,1,0,2,80.3736487735849,75.5057158301887,19.2594339622642,20.1132075471698,,,,,,1113068
2024-05-12,202420,39824.5,36524,,33597,0.0,326.4255,0,4,355030820242019877,2024-06-03,0.0,0.7427652,12200180.0,21.811320754717,63.2717525471698,1,0,2,57.1981263962264,50.7956769811321,22.8113208679245,24.0377358490566,,,,,,1113068
2024-05-05,202419,51998.0,49555,,46976,0.0,426.20682,0,4,355030820241919877,2024-06-03,0.0,0.8937239,12200180.0,23.5882352941176,65.0358968431373,1,0,2,60.9654758431373,53.3304534117647,24.2516338823529,25.4117647058824,,,,,,1113068
2024-04-28,202418,53330.0,51366,,49396,0.0,437.1247,0,4,355030820241819877,2024-06-03,0.0,0.8482001,12200180.0,23.6153846153846,68.7574675384615,1,0,2,64.1605489230769,58.2102594423077,24.375,25.4423076923077,,,,,,1113068
2024-04-21,202417,56926.0,55343,,53992,0.0,466.59967,0,4,355030820241719877,2024-06-03,0.0,0.8769259,12200180.0,20.24,79.21583404,1,0,2,76.65902094,71.98159874,20.84666676,21.78,,,,,,1113068
2024-04-14,202416,65271.5,64233,,63301,0.9999997,535.0044,0,4,355030820241619877,2024-06-03,0.0,1.0282787,12200180.0,19.8235294117647,87.5939335686274,1,1,2,81.9668057254902,73.6457207254902,20.5196078431373,21.4901960784314,,,,,,1113068
2024-04-07,202415,68070.0,67447,,66924,1.0,557.94257,0,4,355030820241519877,2024-06-03,0.0,1.1004852,12200180.0,20.875,88.3287985416667,1,1,2,84.5033222291667,78.7796943333333,21.2395833333333,21.8958333333333,,,,,,1113068
2024-03-31,202414,63736.0,63331,,63104,1.0,522.4185,0,4,355030820241419877,2024-06-03,0.0,1.059443,12200180.0,20.7142857142857,82.0760761428571,1,1,2,77.9704031428571,69.9173762857143,21.3690477142857,22.7142857142857,,,,,,1113068
2024-03-24,202413,58624.0,58428,,58379,1.0,480.5175,0,4,355030820241319877,2024-06-03,0.0,1.0774544,12200180.0,19.0416666666667,89.9893957916667,1,1,2,88.8071457916667,88.253755,19.1805556666667,19.2083333333333,,,,,,1113068
2024-03-17,202412,67104.0,67104,,67104,1.0,550.02466,0,4,355030820241219877,2024-06-03,0.0,1.4422859,12200180.0,23.7142857142857,81.9362391428571,1,1,2,79.5661918571429,76.9668668571429,23.9761905714286,24.2857142857143,,,,,,1113068
2024-03-10,202411,54143.0,54143,,54143,1.0,443.78854,0,4,355030820241119877,2024-06-03,0.0,1.3770497,12200180.0,23.1111111111111,79.4867508444444,1,1,2,78.8900851777778,78.2869318444444,23.4155555555556,23.6888888888889,,,,,,1113068
2024-03-03,202410,45976.0,45976,,45976,1.0,376.8469,0,4,355030820241019877,2024-06-03,0.0,1.4012663,12200180.0,21.8666666666667,87.9625218666667,1,1,2,87.0249294444444,85.8240193777778,21.9377777777778,21.9555555555556,,,,,,1113068
2024-02-25,202409,39502.0,39502,,39502,1.0,323.7821,0,4,355030820240919877,2024-06-03,0.0,1.4885005,12200180.0,23.2916666666667,82.1888295416667,1,1,2,81.5072850416667,80.82574025,23.3645833333333,23.4375,,,,,,1113068
2024-02-18,202408,32999.0,32999,,32999,1.0,270.4796,0,4,355030820240819877,2024-06-03,0.0,1.6183381,12200180.0,21.0208333333333,89.74040125,1,1,2,88.1439720833333,86.18189375,21.09375,21.1666666666667,,,,,,1113068
2024-02-11,202407,26528.0,26528,,26528,1.0,217.4394,0,4,355030820240719877,2024-06-03,0.0,1.8670521,12200180.0,21.3061224489796,84.6217816938776,1,1,2,81.6001730612245,78.5785671428571,21.9285714285714,22.5510204081633,,,,,,1113068
2024-02-04,202406,20760.0,20760,,20760,1.0,170.16142,0,4,355030820240619877,2024-06-03,0.0,2.3758023,12200180.0,22.1333333333333,79.6076911555556,1,1,2,78.6573504888889,77.7070153777778,22.2111111111111,22.2888888888889,,,,,,1113068
2024-01-28,202405,14487.0,14487,,14487,1.0,118.74415,0,4,355030820240519877,2024-06-03,0.0,2.7822647,12200180.0,20.875,82.8574224166667,1,1,2,79.9624607083333,76.8108515833333,21.0694445416667,21.3125,,,,,,1113068
2024-01-21,202404,7070.0,7070,7070.0,7070,1.0,57.949966,0,4,355030820240419877,2024-06-03,0.0,2.1073923,12200180.0,18.2291666666667,90.655414375,1,1,2,89.8200161458333,88.9919489583333,18.277777875,18.375,,,,,,1113068
2024-01-14,202403,4608.0,4608,4608.0,4608,1.0,37.769936,0,4,355030820240319877,2024-06-03,0.0,2.0723789,12200180.0,23.5111111111111,82.0155726,1,1,2,80.3151331777778,78.6171941333333,23.7629630666667,24.0666666666667,,,,,,1113068
2024-01-07,202402,3066.0,3066,3066.0,3066,1.0,25.130777,0,4,355030820240219877,2024-06-03,0.0,2.2323737,12200180.0,22.6363636363636,80.3886825227273,1,1,2,78.3776565909091,76.3666293181818,23.0681818181818,23.5,,,,,,1113068
2023-12-31,202401,2399.0,2399,2399.0,2399,1.0,19.663645,0,2,355030820240119877,2024-06-03,0.0,2.4881294,12200180.0,20.0212765957447,84.8533344680851,1,1,2,84.0519549574468,83.2505757446809,20.0212765957447,20.0212765957447,,,,,,1113068
2023-12-24,202352,940.0,940,940.0,940,0.81588745,7.7048044,0,2,355030820235219877,2024-06-03,0.0,1.0428243,12200180.0,23.0566037735849,72.7691343584906,1,0,1,65.111746,59.9111776603774,24.688679245283,25.7547169811321,,,,,,1113068
2023-12-17,202351,816.0,816,816.0,816,0.010866922,6.688426,0,2,355030820235119877,2024-06-03,0.0,0.8953895,12200180.0,21.4905660377358,80.9376527735849,1,0,1,75.2405863773585,68.906129,22.5733754716981,23.6981132075472,,,,,,1113068
2023-12-10,202350,939.0,939,939.0,939,0.93219304,7.6966076,0,3,355030820235019877,2024-06-03,0.0,1.072587,12200180.0,19.625,85.1167883214286,1,0,1,78.3064034821429,68.9101191607143,21.4910714285714,23.25,,,,,,1113068
2023-12-03,202349,931.0,931,931.0,931,0.9991642,7.631035,0,3,355030820234919877,2024-06-03,0.0,1.1632967,12200180.0,18.5,91.099905,1,1,1,78.407325,63.059732,21.8611105,24.5,,,,,,1113068
2023-11-26,202348,921.0,921,921.0,921,0.99999654,7.549069,0,3,355030820234819877,2024-06-03,0.0,1.2478746,12200180.0,20.6666666666667,,1,1,1,,,,,,,,,,1113068
2023-11-19,202347,789.0,789,789.0,789,0.98303896,6.467118,0,2,355030820234719877,2024-06-03,0.0,1.115972,12200180.0,22.8333333333333,,1,1,1,,,,,,,,,,1113068
2023-11-12,202346,699.0,699,699.0,699,0.5462879,5.7294235,0,2,355030820234619877,2024-06-03,0.0,1.0062475,12200180.0,25.0,68.9779514,1,0,1,67.984248,66.9905456,25.1,25.2,,,,,,1113068
2023-11-05,202345,748.0,748,748.0,748,0.8626628,6.1310573,0,2,355030820234519877,2024-06-03,0.0,1.0589554,12200180.0,18.4222222222222,79.0184796666667,1,0,1,74.6636033111111,68.7736477555556,19.1888889777778,20.3333333333333,,,,,,1113068
2023-10-29,202344,632.0,632,632.0,632,0.011876776,5.1802516,0,1,355030820234419877,2024-06-03,0.0,0.8840009,12200180.0,21.2941176470588,86.7229964705882,1,0,1,81.842323745098,75.6395260588235,22.2205882352941,23.9803921568627,,,,,,1113068
2023-10-22,202343,754.0,754,754.0,754,0.6926318,6.180237,0,1,355030820234319877,2024-06-03,0.0,1.026428,12200180.0,19.3653846153846,85.9158974230769,1,0,1,83.4016253846154,78.0956655961539,19.9443980384615,21.2307692307692,,,,,,1113068
2023-10-15,202342,707.0,707,707.0,707,0.084831096,5.7949963,0,1,355030820234219877,2024-06-03,0.0,0.93078893,12200180.0,17.5294117647059,90.3620037254902,0,0,1,86.1584660784314,79.9759891176471,18.1323529411765,19.2745098039216,,,,,,1113068
2023-10-08,202341,691.0,691,691.0,691,0.059343915,5.663851,0,1,355030820234119877,2024-06-03,0.0,0.9210769,12200180.0,17.6415094339623,89.7431599056604,0,0,1,88.711110754717,87.5537603773585,18.2908803773585,19.0188679245283,,,,,,1113068
2023-10-01,202340,850.0,850,850.0,850,0.9995353,6.96711,0,2,355030820234019877,2024-06-03,0.0,1.1822655,12200180.0,19.8983050847458,88.2729685084746,1,1,1,82.9792332372881,75.8584678305085,21.1737288135593,22.9152542372881,,,,,,1113068
2023-09-24,202339,702.0,702,702.0,702,0.87416476,5.7540135,0,3,355030820233919877,2024-06-03,0.0,1.064094,12200180.0,21.2142857142857,81.7109415714286,1,0,1,75.8347237619048,65.3175468809524,22.2261904761905,24.6428571428571,,,,,,1113068
2023-09-17,202338,783.0,783,783.0,783,0.999999,6.417938,0,3,355030820233819877,2024-06-03,0.0,1.2917998,12200180.0,20.6981132075472,76.2259428113208,1,1,1,69.6448847735849,59.7945249811321,21.9213837735849,23.9622641509434,,,,,,1113068
2023-09-10,202337,650.0,650,650.0,650,0.9596363,5.3277903,0,1,355030820233719877,2024-06-03,0.0,1.1043737,12200180.0,14.0434782608696,87.7313104347826,0,1,1,81.7115891304348,71.3866734782609,15.1594201304348,17.3913043478261,,,,,,1113068
2023-09-03,202336,571.0,571,571.0,571,0.29606968,4.6802588,0,1,355030820233619877,2024-06-03,0.0,0.9690423,12200180.0,14.4076086956522,,0,0,1,,,,,,,,,,1113068
2023-08-27,202335,596.0,596,596.0,596,0.5465047,4.885174,0,1,355030820233519877,2024-06-03,0.0,1.0068002,12200180.0,14.7717391304348,,0,0,1,,,,,,,,,,1113068
2023-08-20,202334,590.0,590,590.0,590,0.5041065,4.8359942,0,1,355030820233419877,2024-06-03,0.0,1.0005994,12200180.0,15.1358695652174,,0,0,1,,,,,,,,,,1113068
2023-08-13,202333,593.0,593,593.0,593,0.7278845,4.8605843,0,1,355030820233319877,2024-06-03,0.0,1.036158,12200180.0,15.5,85.5571,0,0,1,85.5571,85.5571,15.5,15.5,,,,,,1113068
2023-08-06,202332,605.0,605,605.0,605,0.9415405,4.9589434,0,1,355030820233219877,2024-06-03,0.0,1.0965987,12200180.0,18.0,80.9219288571429,0,0,1,78.7917021428571,73.8022687142857,18.4591835714286,19.4285714285714,,,,,,1113068
2023-07-30,202331,586.0,586,586.0,586,0.7192765,4.803208,0,1,355030820233119877,2024-06-03,0.0,1.034795,12200180.0,15.4285714285714,86.4094024285714,0,0,1,83.2997424285714,80.1713942857143,16.0,16.7142857142857,,,,,,1113068
2023-07-23,202330,532.0,532,532.0,532,0.0011923494,4.3605914,0,1,355030820233019877,2024-06-03,0.0,0.8368806,12200180.0,18.4285714285714,72.1509871428571,1,0,1,68.7298377142857,64.899397,18.8626374285714,19.2857142857143,,,,,,1113068
2023-07-16,202329,528.0,528,528.0,528,3.6054326e-10,4.327805,0,1,355030820232919877,2024-06-03,0.0,0.7064279,12200180.0,15.1428571428571,85.2762414285714,0,0,1,84.3397957142857,82.85016,15.3241758571429,15.5714285714286,,,,,,1113068
2023-07-09,202328,628.0,628,628.0,628,1.3875456e-11,5.147465,0,1,355030820232819877,2024-06-03,0.0,0.7084891,12200180.0,17.0,75.965114,0,0,1,71.8438617142857,65.2987155714286,17.8571428571429,19.0,,,,,,1113068
2023-07-02,202327,727.0,727,727.0,727,3.5282888e-13,5.9589286,0,1,355030820232719877,2024-06-03,0.0,0.7080201,12200180.0,14.4285714285714,78.9327908571428,0,0,1,75.6476341428571,72.2852871428571,15.25,16.0,,,,,,1113068
2023-06-25,202326,888.0,888,888.0,888,6.854599e-10,7.278581,0,1,355030820232619877,2024-06-03,0.0,0.7642981,12200180.0,18.4285714285714,72.2878577142857,1,0,1,70.1978318571429,67.8325375714286,18.8116882857143,19.2857142857143,,,,,,1113068
2023-06-18,202325,1052.0,1052,1052.0,1052,1.9136659e-10,8.622824,0,1,355030820232519877,2024-06-03,0.0,0.77412754,12200180.0,14.8571428571429,81.3490735714286,0,0,1,78.4202214285714,74.0854094285714,15.4523808571429,16.1428571428571,,,,,,1113068
2023-06-11,202324,1148.0,1148,1148.0,1148,0.0,9.409698,0,1,355030820232419877,2024-06-03,0.0,0.6747493,12200180.0,16.4074074074074,81.4779155555556,0,0,1,79.3985228888889,77.3651542222222,16.7444444444444,16.962962962963,,,,,,1113068
2023-06-04,202323,1254.0,1254,1254.0,1254,0.0,10.278537,0,1,355030820232319877,2024-06-03,0.0,0.58281606,12200180.0,16.4230769230769,80.3743910769231,0,0,1,77.3456586923077,74.1138,16.9444444615385,17.5,,,,,,1113068
2023-05-28,202322,1628.0,1628,1628.0,1628,0.0,13.344066,0,4,355030820232219877,2024-06-03,0.0,0.63560224,12200180.0,16.1481481481481,89.1444240740741,0,0,1,86.9922665925926,84.2552811111111,16.4713804444444,16.7407407407407,,,,,,1113068
2023-05-21,202321,2183.0,2183,2183.0,2183,0.0,17.893179,0,4,355030820232119870,2024-05-27,0.0,0.77423304,12200180.0,15.6666666666667,89.0689558095238,0,0,2,75.1555209047619,55.0049813809524,18.4900793809524,21.6666666666667,,,,,,1113068
2023-05-14,202320,2689.0,2689,2689.0,2689,0.0087734675,22.040659,0,4,355030820232019863,2024-05-20,0.0,0.9382454,12200180.0,13.9565217391304,85.9951169565217,0,0,2,79.2346392173913,67.2094385217391,15.3333332173913,17.6521739130435,,,,,,1113068
2023-05-07,202319,2855.0,2855,2855.0,2855,0.9396056,23.401295,0,4,355030820231919856,2024-05-13,0.0,1.0423611,12200180.0,18.0,89.8527071428571,0,0,2,87.1094934285714,81.2137785714286,18.4642857142857,19.5714285714286,,,,,,1113068
2023-04-30,202318,3146.0,3146,3146.0,3146,1.0,25.786505,0,4,355030820231819849,2024-05-06,0.0,1.1653546,12200180.0,19.1428571428571,91.5683005714286,1,1,2,89.105104,87.6181462857143,19.5324674285714,19.8571428571429,,,,,,1113068
2023-04-23,202317,2570.0,2570,2570.0,2570,0.008897402,21.065264,0,4,355030820231719842,2024-04-29,0.0,0.9370307,12200180.0,16.3636363636364,92.7699859090909,0,0,2,79.297976,52.836236,19.0719697272727,23.5909090909091,,,,,,1113068
2023-04-16,202316,2574.0,2574,2574.0,2574,0.031613108,21.09805,0,4,355030820231619835,2024-04-22,0.0,0.9501661,12200180.0,16.4285714285714,92.1804457142857,0,0,2,75.7383111428571,50.8028415714286,19.3809521428571,24.0,,,,,,1113068
2023-04-09,202315,3018.0,3018,3018.0,3018,0.99999803,24.737339,0,4,355030820231519828,2024-04-15,0.0,1.1302772,12200180.0,17.8571428571429,93.0836877142857,0,1,2,79.9696221428571,57.9606898571429,20.5227737142857,24.8571428571429,,,,,,1113068
2023-04-02,202314,2544.0,2544,2544.0,2544,0.4207737,20.852152,0,4,355030820231419821,2024-04-08,0.0,0.9944186,12200180.0,17.5714285714286,92.2689082857143,0,0,2,81.6239428571429,62.483194,19.9464282857143,24.0,,,,,,1113068
2023-03-26,202313,2757.0,2757,2757.0,2757,1.0,22.598028,0,4,355030820231319815,2024-04-02,0.0,1.20432,12200180.0,20.3076923076923,86.3541609230769,1,1,2,77.3192041538462,62.2738027692308,22.0595236923077,24.4615384615385,,,,,,1113068
2023-03-19,202312,2724.0,2724,2724.0,2724,1.0,22.32754,0,4,355030820231219809,2024-03-27,0.0,1.3866495,12200180.0,19.8571428571429,87.5819271428571,1,1,2,75.4023978571429,53.904714,22.7440474285714,26.7142857142857,,,,,,1113068
2023-03-12,202311,2293.0,2293,2293.0,2293,1.0,18.794806,0,4,355030820231119801,2024-03-19,0.0,1.3721675,12200180.0,20.1481481481481,91.0512692592593,1,1,2,89.64497,88.6491818518518,20.4320986666667,20.7407407407407,,,,,,1113068
2023-03-05,202310,1936.0,1936,1936.0,1936,1.0,15.868618,0,3,355030820231019795,2024-03-13,0.0,1.345746,12200180.0,21.4285714285714,82.422247,1,1,2,80.1404651428571,77.5561068571429,21.8857142857143,22.4285714285714,,,,,,1113068
2023-02-26,202309,1703.0,1703,1703.0,1703,1.0,13.958811,0,3,355030820230919787,2024-03-05,0.0,1.2980292,12200180.0,22.2857142857143,80.8571007142857,1,1,2,79.6172434285714,77.9788222857143,22.4714285714286,22.5714285714286,,,,,,1113068
2023-02-19,202308,1335.0,1335,1335.0,1335,0.9695235,10.942462,0,3,355030820230819780,2024-02-27,0.0,1.0766646,12200180.0,19.6296296296296,92.7731431111111,1,1,1,83.218588,64.0791351851852,21.5371712592593,25.2962962962963,,,,,,1113068
2023-02-12,202307,1294.0,1294,1294.0,1294,0.99898696,10.6064005,0,3,355030820230719774,2024-02-21,0.0,1.1333454,12200180.0,22.7727272727273,79.9244554545455,1,1,1,78.1360109090909,75.8289790909091,23.0454545454545,23.3181818181818,,,,,,1113068
2023-02-05,202306,1291.0,1291,1291.0,1291,1.0,10.581811,0,3,355030820230619768,2024-02-15,0.0,1.2677718,12200180.0,21.5714285714286,83.9002528571429,1,1,1,83.15482,82.4301385714286,21.6190477142857,21.7142857142857,,,,,,1113068
2023-01-29,202305,1157.0,1157,1157.0,1157,1.0,9.387247,0,3,355030820230519760,2024-02-07,0.0,1.3055737,12325232.0,21.2857142857143,88.5931937142857,1,1,1,83.7916262857143,75.5629297142857,22.1369045714286,23.7142857142857,,,,,,1113068
2023-01-22,202304,1008.0,1008,1008.0,1008,1.0,8.178345,0,3,355030820230419752,2024-01-30,0.0,1.378222,12325232.0,21.7142857142857,76.484451,1,1,1,76.2450814285714,76.005712,21.8571428571429,22.0,,,,,,1113068
2023-01-15,202303,927.0,927,927.0,927,1.0,7.521157,0,3,355030820230319748,2024-01-26,0.0,1.75663,12325232.0,22.2857142857143,82.3095042857143,1,1,1,82.3095042857143,82.3095042857143,22.2857142857143,22.2857142857143,,,,,,1113068
2023-01-08,202302,720.0,720,720.0,720,1.0,5.841675,0,3,355030820230219748,2024-01-26,0.0,2.5183942,12325232.0,19.2857142857143,90.2450977142857,1,1,1,83.7140311428571,71.5609658571429,20.9880954285714,23.8571428571429,,,,,,1113068
2023-01-01,202301,640.0,640,640.0,640,1.0,5.1926003,0,1,355030820230119741,2024-01-19,0.0,4.5955157,12325232.0,18.5714285714286,89.9196377142857,1,1,1,81.044086,66.2386978571429,20.184524,22.8571428571429,,,,,,1113068
2022-12-25,202252,180.0,180,180.0,180,0.9750892,1.4604187,0,1,355030820225219734,2024-01-12,0.0,1.2436646,12325232.0,19.6666666666667,88.2418733333333,1,0,0,80.1440316666667,67.4832833333333,21.2949493333333,23.6666666666667,,,,,,1113068
2022-12-18,202251,38.0,38,38.0,38,0.0,0.30831063,0,1,355030820225119718,2023-12-27,0.0,0.16499694,12325232.0,18.0,91.035042,0,0,0,80.622082,63.3847065,19.147436,22.5,,,,,,1113068
2022-12-11,202250,101.0,101,101.0,101,0.0,0.8194572,0,2,355030820225019718,2023-12-27,0.0,0.35178253,12325232.0,18.3333333333333,88.4892376666667,1,0,0,75.6094333333333,57.5523096666667,21.0694446666667,25.3333333333333,,,,,,1113068
2022-12-04,202249,278.0,278,278.0,278,0.10774338,2.2555356,0,1,355030820224919708,2023-12-17,0.0,0.90273,12325232.0,19.1428571428571,91.6822511428571,1,0,1,75.9806321428571,53.2343777142857,22.6147185714286,27.4285714285714,,,,,,1113068
2022-11-27,202248,321.0,321,321.0,321,0.4329727,2.6044135,0,1,355030820224819685,2023-11-24,0.0,0.9868155,12325232.0,18.2857142857143,94.8157011428572,1,0,1,80.9073414285714,54.2475387142857,20.8452377142857,25.8571428571429,,,,,,1113068
2022-11-20,202247,284.0,284,284.0,284,0.01045296,2.3042161,0,1,355030820224719685,2023-11-24,0.0,0.8311519,12325232.0,17.2857142857143,91.4323042857143,0,0,1,79.6300094285714,60.2814461428571,19.4424601428571,23.4285714285714,,,,,,1113068
2022-11-13,202246,353.0,353,353.0,353,0.1836171,2.8640435,0,1,355030820224619685,2023-11-24,0.0,0.9354676,12325232.0,17.1428571428571,83.8348121428571,0,0,1,69.153664,47.3139367142857,19.9821428571429,24.5714285714286,,,,,,1113068
2022-11-06,202245,317.0,317,317.0,317,2.7978851e-05,2.5719597,0,1,355030820224519685,2023-11-24,0.0,0.7430635,12325232.0,14.4285714285714,92.8879777142857,0,0,1,78.7333964285714,54.8463838571429,17.2479902857143,22.4285714285714,,,,,,1113068
2022-10-30,202244,364.0,364,364.0,364,0.0005965282,2.9532912,0,1,355030820224419685,2023-11-24,0.0,0.79704416,12325232.0,13.8571428571429,92.0739585714286,0,0,1,80.1952671428571,62.768135,16.811812,20.2857142857143,,,,,,1113068
2022-10-23,202243,449.0,449,449.0,449,0.537959,3.6429334,0,3,355030820224319685,2023-11-24,0.0,1.0063875,12325232.0,17.4285714285714,87.4866728571429,0,0,1,71.7044725714286,48.3137605714286,20.8785714285714,26.0,,,,,,1113068
2022-10-16,202242,473.0,473,473.0,473,0.9956377,3.837656,0,3,355030820224219685,2023-11-24,0.0,1.195094,12325232.0,17.1428571428571,93.9195085714286,0,1,1,80.5350264285714,57.6343427142857,19.9918575714286,24.5714285714286,,,,,,1113068
2022-10-09,202241,482.0,482,482.0,482,0.9999995,3.910677,0,3,355030820224119685,2023-11-24,0.0,1.4108356,12325232.0,17.1428571428571,94.0348857142857,0,1,1,82.6427698571429,61.3829822857143,19.7372818571429,24.5714285714286,,,,,,1113068
2022-10-02,202240,401.0,401,401.0,401,0.9997273,3.2534885,0,1,355030820224019685,2023-11-24,0.0,1.297509,12325232.0,15.7142857142857,95.65357,0,1,1,81.1669262857143,56.5512915714286,18.1309522857143,22.2857142857143,,,,,,1113068
2022-09-25,202239,308.0,308,308.0,308,0.7706014,2.4989388,0,1,355030820223919685,2023-11-24,0.0,1.062438,12325232.0,13.4285714285714,99.1132242857143,0,0,1,91.0231465714286,80.058528,15.1021062857143,17.7142857142857,,,,,,1113068
2022-09-18,202238,332.0,332,332.0,332,0.9739308,2.6936612,0,1,355030820223819685,2023-11-24,0.0,1.1695755,12325232.0,12.4285714285714,93.0171114285714,0,1,1,79.7582277142857,58.0494157142857,15.3284632857143,19.1428571428571,,,,,,1113068
2022-09-11,202237,259.0,259,259.0,259,0.11775733,2.1013803,0,1,355030820223719685,2023-11-24,0.0,0.9034335,12325232.0,13.1428571428571,96.39203,0,0,1,88.4796778571429,74.4615808571429,14.8739647142857,17.4285714285714,,,,,,1113068
2022-09-04,202236,307.0,307,307.0,307,0.5370788,2.4908254,0,1,355030820223619685,2023-11-24,0.0,1.0075499,12325232.0,14.1428571428571,91.04171,0,0,1,73.4112105714286,50.2354967142857,17.6964287142857,23.1428571428571,,,,,,1113068
2022-08-28,202235,257.0,257,257.0,257,0.0012256376,2.0851533,0,1,355030820223519685,2023-11-24,0.0,0.7781691,12325232.0,12.2857142857143,89.8423448571428,0,0,1,77.6467881428571,59.6294367142857,14.5830084285714,18.4285714285714,,,,,,1113068
2022-08-21,202234,317.0,317,317.0,317,0.020396363,2.5719597,0,1,355030820223419685,2023-11-24,0.0,0.8554152,12325232.0,14.1428571428571,88.8279157142857,0,0,1,74.4113322857143,49.4660064285714,16.7728935714286,20.8571428571429,,,,,,1113068
2022-08-14,202233,326.0,326,326.0,326,8.31819e-05,2.6449807,0,1,355030820223319685,2023-11-24,0.0,0.7594504,12325232.0,13.7142857142857,79.7119382857143,0,0,1,65.2860874285714,44.9388708571429,16.9574571428571,22.1428571428571,,,,,,1113068
2022-08-07,202232,343.0,343,343.0,343,1.2406225e-07,2.7829092,0,1,355030820223219685,2023-11-24,0.0,0.6977658,12325232.0,13.0,97.2922385714286,0,0,1,83.5908451428571,58.9106845714286,15.5773808571429,19.1428571428571,,,,,,1113068
2022-07-31,202231,453.0,453,453.0,453,0.000314077,3.6753871,0,1,355030820223119685,2023-11-24,0.0,0.80638087,12325232.0,13.4285714285714,89.2230305714286,0,0,1,74.4846101428571,55.5952494285714,16.3819727142857,20.0,,,,,,1113068
2022-07-24,202230,473.0,473,473.0,473,2.567316e-07,3.837656,0,1,355030820223019685,2023-11-24,0.0,0.7388926,12325232.0,14.7142857142857,86.1586335714286,0,0,1,66.4929274285714,42.5373368571429,18.2438377142857,23.0,,,,,,1113068
2022-07-17,202229,566.0,566,566.0,566,1.8303615e-06,4.5922055,0,1,355030820222919685,2023-11-24,0.0,0.7726412,12325232.0,15.4285714285714,89.1442942857143,0,0,1,70.6477472857143,46.6194382857143,18.769841,23.5714285714286,,,,,,1113068
2022-07-10,202228,639.0,639,639.0,639,1.4749486e-08,5.1844864,0,1,355030820222819685,2023-11-24,0.0,0.74937516,12325232.0,16.0,79.4786675714286,0,0,1,64.0165518571429,48.732711,18.729261,22.5714285714286,,,,,,1113068
2022-07-03,202227,715.0,715,715.0,715,8.027801e-12,5.801108,0,1,355030820222719685,2023-11-24,0.0,0.7202125,12325232.0,15.0,72.7367957142857,0,0,1,53.562609,32.8590614285714,19.7211402857143,24.7142857142857,,,,,,1113068
2022-06-26,202226,834.0,834,834.0,834,2.3758773e-14,6.766607,0,1,355030820222619685,2023-11-24,0.0,0.71240985,12325232.0,13.1428571428571,86.3134857142857,0,0,1,71.2391284285714,45.8378247142857,16.7377448571429,22.1428571428571,,,,,,1113068
2022-06-19,202225,1026.0,1026,1026.0,1026,0.0,8.324387,0,1,355030820222519685,2023-11-24,0.0,0.7005546,12325232.0,14.4285714285714,86.4656314285714,0,0,1,71.4602391428571,54.0736834285714,17.6785712857143,21.8571428571429,,,,,,1113068
2022-06-12,202224,1070.0,1070,1070.0,1070,0.0,8.681378,0,1,355030820222419685,2023-11-24,0.0,0.57553285,12325232.0,10.5714285714286,90.9898825714286,0,0,1,70.9805504285714,46.314708,14.4226191428571,19.2857142857143,,,,,,1113068
2022-06-05,202223,1398.0,1398,1398.0,1398,0.0,11.342586,0,4,355030820222319685,2023-11-24,0.0,0.6192594,12325232.0,14.2857142857143,93.7855971428571,0,0,1,86.2488192857143,72.8647721428571,16.0801021428571,19.1428571428571,,,,,,1113068
2022-05-29,202222,1881.0,1881,1881.0,1881,0.0,15.261376,0,4,355030820222219685,2023-11-24,0.0,0.69793403,12325232.0,15.0,91.8055814285714,0,0,2,81.114368,66.0592777142857,17.2040814285714,20.5714285714286,,,,,,1113068
2022-05-22,202221,2336.0,2336,2336.0,2336,0.0,18.95299,0,4,355030820222119685,2023-11-24,0.0,0.7394135,12325232.0,13.1428571428571,82.4812522857143,0,0,2,63.3984492857143,36.798048,17.5595235714286,23.1428571428571,,,,,,1113068
2022-05-15,202220,2433.0,2433,2433.0,2433,0.0,19.739994,0,4,355030820222019685,2023-11-24,0.0,0.73454666,12325232.0,10.7142857142857,87.7613414285714,0,0,2,73.280315,50.3428991428571,13.6011905714286,17.4285714285714,,,,,,1113068
2022-05-08,202219,3522.0,3522,3522.0,3522,1.0,28.575527,0,4,355030820221919685,2023-11-24,0.0,1.154211,12325232.0,14.5714285714286,92.93907,0,1,2,80.704357,60.5228818571429,17.2385532857143,21.7142857142857,,,,,,1113068
2022-05-01,202218,3538.0,3538,3538.0,3538,1.0,28.705341,0,4,355030820221819685,2023-11-24,0.0,1.3860627,12325232.0,16.0,91.3534291428571,0,1,2,77.547775,60.6864844285714,18.4642621428571,21.8571428571429,,,,,,1113068
